Original,Translate
" «Perfetta vita e alto merto inciela donna più sù», mi disse, ",Il m'a dit qu'une femme ayant une vie excellente et de grands mérites sera élevée à des positions plus élevées dans le Ciel.
" «a la cui norma nel vostro mondo giù si veste e vela, ","Selon les règles établies sur Terre, il faut se couvrir avec des vêtements et des voiles."
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,"afin de rester avec l'époux jusqu'à la mort, en veillant et en dormant et en acceptant tout vœu que la charité conforme à son goût."
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","J'ai fui le monde pour la poursuivre quand elle était jeune fille, et j'ai porté la robe de son ordre, j'ai juré de respecter ses règles."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra",J'ai été enlevée par mon doux couvent par des hommes qui connaissaient plus le mal qu'avec le bien.
 Iddio si sa qual poi mia vita fusi,Dieu sait comment ma vie s'est passée.
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ",Et à droite de moi une lumière brillante et intense qui reflète toute la luminosité de notre Ciel.
" ciò ch’io dico di me, di sé intende",Il comprend bien ce que je dis à propos de moi-même.
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende",On lui a retiré le voile de la tête de la même manière qu'elle avait été religieuse.
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Même si le monde l'a poussée contre sa volonté et toute règle de bon sens, elle ne pouvait pas la séparer du voile du cœur."
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"Constance d'Altavilla fut sœur de l'empereur II de Souabe et mère du troisième empereur, qui représentait le dernier de la dynastie."
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","Il me rapporta, puis entonna ""Ave, Maria"" jusqu'à se dissiper comme une pierre qui coule dans l'eau foncée."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","Mon regard, qui la poursuivit jusqu'à ce qu'elle fût possible, s'éloignant ensuite quand elle ne put plus la voir, revint se poser sur l'objet principal de son désir."
 e a Beatrice tutta si converse,Béatrice était obsédée par lui.
 ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse,"Mais elle m'a tellement frappé par son regard qu'au début, je n'ai pas pu le supporter."
 e ciò mi fece a dimandar più tardo,Ça m'a rendu plus réticente à demander de l'aide.
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","Un homme avec la liberté de choix, placé entre deux aliments placés à égalité distance l'un de l'autre et tout aussi agréables, ne pourrait en avaler personne à cause de la faim."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","C'est ainsi qu'un agneau se trouverait au milieu de deux loups qui désirent le dévorer, tandis qu'il ressentait la peur tant envers l'un qu'envers l'autre."
 sì si starebbe un cane intra due dame,C'est comme si un chien se trouvait entre deux fauves.
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","Je ne peux pas me blâmer ou me louer pour mon silence, car j'étais sujet à mes incertitudes et il ne me restait pas d'autre choix."
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","Je ne disais rien, mais mon désir était clair sur mon visage et avec cela il y avait ma question, encore plus évidente que si j'avais exprimé les mots."
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Béatrice suivit l'exemple de Daniel quand il mit fin à la colère de Nébucadnezzar, qui était devenu injustement impitoyable."
 e disse,Il a déclaré:
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira",Tes deux aspirations semblent t'attirer tellement que ton inquiétude reste coincée en toi et est invisible pour les autres.
 Tu argomenti,Tu es du même avis.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","Si l'engagement persiste, pourquoi la violence d'autrui réduit - elle les récompenses que je mériterais?"
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Platon pense que les âmes peuvent retourner aux étoiles, ce qui met beaucoup en doute."
 Queste son le question che nel tuo velle pontano igualmente,de savoirCes thèmes sont extrêmement importants pour satisfaire votre curiosité.
 e però pria tratterò quella che più ha di felle,Je commencerai par celui qui présente le plus grand défi doctrinaire.
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","Ce Séraphin qui s'approche le plus de Dieu, Moïse, Samuel, Jean-Baptiste ou l'évangéliste - même Marie."
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","Ils vivent dans le même Ciel que les esprits qui viennent de vous visiter, mais sans limitation de temps."
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro",Tous ceux-ci décoreront le plus haut des cieux et jouiront d'un degré de bien-être différent selon qu'ils se sentent inspirés plus ou moins par l'Esprit Saint.
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita",".Ils se sont présentés ici dans le Ciel non pas parce qu'elle leur avait été assignée comme résidence, mais pour montrer clairement la modestie de leur état de béatitude."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno",".Écoutez ce que vos sens perçoivent, car à travers eux ils peuvent acquérir les connaissances nécessaires à l'intelligence."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","L'Écriture s'adapte à votre façon de penser et décrit Dieu comme ayant des caractéristiques physiques, mais avec une intention différente."
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano",".La Sainte Eglise représente les archanges Gabriel et Michel sous forme humaine, ainsi que l'autre ange qui a traité Tobie."
" Quel che Timeo de l’anime argomenta non è simile a ciò che qui si vede, però che, come dice, par che senta","Selon Platon, le Timée affirme quelque chose de différent de ce que nous percevons dans la réalité; il semble qu'il entend exactement ce qu'il dit."
" Dice che l’alma a la sua stella riede, credendo quella quindi esser decisa quando natura per forma la diede","Selon Platon, quand la nature a doté l'âme d'un aspect physique, celle-ci s'est séparée de son étoile; mais après la mort, elle retournerait à son point de départ."
" e forse sua sentenza è d’altra guisa che la voce non suona, ed esser puote con intenzion da non esser derisa","Peut-être que son interprétation est différente de l'entendement littéral, et ne doit donc pas être dérisionnée."
" S’elli intende tornare a queste ruote l’onor de la influenza e ’l biasmo, forse in alcun vero suo arco percuote",Peut - être Platon n'est - il pas loin de la vérité s'il affirme que ces sphères célestes ont une influence bien méritée ou nocive.
" Questo principio, male inteso, torse già tutto il mondo quasi, sì che Giove, Mercurio e Marte a nominar trascorse",", Vénus et SaturneGrâce à la mauvaise compréhension de cet enseignement, la plupart des peuples ont commis une erreur en identifiant les planètes avec Jupiter, Mercure, Mars, Vénus et Saturne."
" L’altra dubitazion che ti commove ha men velen, però che sua malizia non ti poria menar da me altrove","Votre autre question est moins menaçante, car elle ne peut pas vous éloigner de moi grâce à sa méchanceté."
" Parere ingiusta la nostra giustizia ne li occhi d’i mortali, è argomento di fede e non d’eretica nequizia",L'idée que la justice divine puisse sembler injuste aux hommes est un point de foi plutôt que d'hérésie.
" Ma perché puote vostro accorgimento ben penetrare a questa veritate, come disiri, ti farò contento","Ton intellect est assez intelligent pour saisir cette vérité, donc je vais faire ce que tu as demandé."
" Se vïolenza è quando quel che pate nïente conferisce a quel che sforza, non fuor quest’ alme per essa scusate","Si celui qui subit la violence n'a donné aucun consentement à celui qui l'a perpétrée, alors ces âmes ne furent pas acquittées pour cet acte."
" ché volontà, se non vuol, non s’ammorza, ma fa come natura face in foco, se mille volte vïolenza il torza","La volonté, comme le feu, ne peut pas être supprimée par la force, mais tend inévitablement à son chemin ascendant naturel - même si elle est tentée d'aller dans la direction opposée."
" Per che, s’ella si piega assai o poco, segue la forza","Si la volonté s'abandonne, même en partie, alors nous succombons à la violence."
 e così queste fero possendo rifuggir nel santo loco,"Ainsi, les âmes eurent la possibilité de retourner dans leur couvent."
" Se fosse stato lor volere intero, come tenne Lorenzo in su la grada, e fece Muzio a la sua man severo, ","Si leur détermination avait été aussi forte que celle de San Lorenzo sur la graticule et du mythique Mucio Scevola qui a sacrifié sa main,"
" così l’avria ripinte per la strada ond’ eran tratte, come fuoro sciolte",il les ramènerait sur la route d'origine dès qu'ils avaient été libérés de tout obstacle physique.
 ma così salda voglia è troppo rada,Mais une volonté supérieure si extraordinaire est extrêmement rare.
" E per queste parole, se ricolte l’hai come dei, è l’argomento casso che t’avria fatto noia ancor più volte","Grâce à mon discours, s'il a été bien compris, nous avons montré que le sujet ne peut plus vous blesser."
" Ma or ti s’attraversa un altro passo dinanzi a li occhi, tal che per te stesso non usciresti","Maintenant, un nouveau doute se pose devant vous pour que vous ne puissiez pas le résoudre vous-même."
 pria saresti lasso,Tu t'allongerais dans la défaite.
" Io t’ho per certo ne la mente messo ch’alma beata non poria mentire, però ch’è sempre al primo vero appresso","J'ai assuré avec certitude que l'âme bienheureuse n'est pas capable de mentir, car elle est inséparable de la vérité divine."
