Original,Translate
 perché fino al morir si vegghi e dorma con quello sposo ch’ogne voto accetta che caritate a suo piacer conforma,afin de veiller et de dormir jusqu'à la mort avec l'époux qui accepte tout vœu que la charité conforme à sa volonté
" Dal mondo, per seguirla, giovinetta fuggi’mi, e nel suo abito mi chiusi e promisi la via de la sua setta","Pour la suivre comme une jeune fille, je me suis enfui du monde, et j'ai vêtu son vêtement, et j'ai promis de suivre la règle de son ordre."
" Uomini poi, a mal più ch’a bene usi, fuor mi rapiron de la dolce chiostra","Plus tard, les hommes m'ont enlevé du doux couvent, plus que pour le bien."
 Iddio si sa qual poi mia vita fusi,Dieu sait ce que j'ai vécu.
" E quest’ altro splendor che ti si mostra da la mia destra parte e che s’accende di tutto il lume de la spera nostra, ","Et cette autre splendeur qui t'apparaît à ma droite et qui s'allume de toute la lumière de notre Ciel,"
" ciò ch’io dico di me, di sé intende",Vous comprenez ce que je dis de moi-même.
" sorella fu, e così le fu tolta di capo l’ombra de le sacre bende","elle fut religieuse, et le voile de sa tête lui fut enlevé de la même manière."
" Ma poi che pur al mondo fu rivolta contra suo grado e contra buona usanza, non fu dal vel del cor già mai disciolta","Mais après qu'elle fut adressée au monde contre sa volonté et contre toute bonne coutume, elle ne fut jamais séparée du voile du cœur."
 Quest’ è la luce de la gran Costanza che del secondo vento di Soave generò ’l terzo e l’ultima possanza»,"C'est l'âme de la grande Constance d'Altavilla, qui, du second empereur de Souabe, engendra le troisième qui fut aussi le dernier (...)"
" Così parlommi, e poi cominciò ‘Ave, Maria’ cantando, e cantando vanio come per acqua cupa cosa grave","C'est ainsi qu'il m'a parlé, puis il a commencé à chanter ""Je vous salue, Marie,"" et ainsi il a disparu comme un objet qui coule dans l'eau profonde."
" La vista mia, che tanto lei seguio quanto possibil fu, poi che la perse, volsesi al segno di maggior disio, ","Mon regard, qui la suivit aussi longtemps que cela lui fut possible, après l'avoir perdue de vue, s'adressa à l'objet principal de son désir."
 e a Beatrice tutta si converse,Et il fixa Béatrice
 ma quella folgorò nel mïo sguardo sì che da prima il viso non sofferse,Mais elle éclaira mon regard à tel point que je ne pouvais pas supporter sa vue sur les premières.
 e ciò mi fece a dimandar più tardo,et cela m'a rendu plus réticent à demander
" Intra due cibi, distanti e moventi d’un modo, prima si morria di fame, che liber’ omo l’un recasse ai denti","Un homme doué d'un libre choix, placé entre deux aliments à la même distance et tout aussi désirable, mourrait de faim avant d'en manger un."
" sì si starebbe un agno intra due brame di fieri lupi, igualmente temendo","ainsi un agneau serait entre deux loups qui veulent le dévorer, tout en craignant"
 sì si starebbe un cane intra due dame,Ça ferait un chien entre deux daims.
" per che, s’i’ mi tacea, me non riprendo, da li miei dubbi d’un modo sospinto, poi ch’era necessario, né commendo","donc, si je me tais, je ne blâme ni ne me loue moi-même, car cela était inévitable puisque j'étais poussé par mes doutes de la même manière."
" Io mi tacea, ma ’l mio disir dipinto m’era nel viso, e ’l dimandar con ello, più caldo assai che per parlar distinto","Je me taisais, mais mon désir était peint sur mon visage et avec lui ma question, encore plus évidente que si je n'avais pas parlé"
" Fé sì Beatrice qual fé Danïello, Nabuccodonosor levando d’ira, che l’avea fatto ingiustamente fello","Béatrice a agi comme Daniel quand il a apaisé la colère de Nebucadnetsar, qui était devenu injustement cruel."
 e disse,et dit:
" «Io veggio ben come ti tira uno e altro disio, sì che tua cura sé stessa lega sì che fuor non spira","Je vois bien comment les deux désirs vous attirent, de sorte que votre anxiété vous freine et ne transparaît pas à l'extérieur"
 Tu argomenti,C'est ce que tu penses.
" “Se ’l buon voler dura, la vïolenza altrui per qual ragione di meritar mi scema la misura?”","""Si la bonne volonté persiste, pourquoi la violence d'autrui diminue-t-elle pour moi la mesure de bien mériter ?"""
" Ancor di dubitar ti dà cagione parer tornarsi l’anime a le stelle, secondo la sentenza di Platone","Il vous donne encore des raisons de douter que les âmes semblent revenir aux étoiles, selon l'opinion de Platon."
 Queste son le question che nel tuo velle pontano igualmente,Ce sont là les questions qui sous-tendent de façon égale ta volonté.
 e però pria tratterò quella che più ha di felle,C'est pourquoi je traiterai d'abord celle qui est la plus dangereuse sur le plan doctrinal.
" D’i Serafin colui che più s’india, Moïsè, Samuel, e quel Giovanni che prender vuoli, io dico, non Maria, ","Ce Séraphin qui est le plus proche de Dieu, Moïse, Samuel, Jean-Baptiste ou évangéliste, même Marie,"
" non hanno in altro cielo i loro scanni che questi spirti che mo t’appariro, né hanno a l’esser lor più o meno anni","ont leur siège dans le même Ciel de ces esprits qui viennent de vous apparaître, ni leur séjour là-bas a une durée plus longue ou plus courte"
" ma tutti fanno bello il primo giro, e differentemente han dolce vita per sentir più e men l’etterno spiro","mais ils ornent tous le Ciel le plus haut, et ils ont un degré de bonheur différent selon qu'ils entendent plus ou moins le Saint-Esprit."
" Qui si mostraro, non perché sortita sia questa spera lor, ma per far segno de la celestïal c’ha men salita","Ils t'ont apparu ici dans le Ciel, non pas parce qu'il leur était assigné comme siège, mais pour manifester visiblement leur moindre degré de béatitude."
" Così parlar conviensi al vostro ingegno, però che solo da sensato apprende ciò che fa poscia d’intelletto degno","Il faut parler ainsi à votre ingéniosité, car elle n'apprend que par les sens ce qui devient ensuite l'objet de la connaissance intellectuelle."
" Per questo la Scrittura condescende a vostra facultate, e piedi e mano attribuisce a Dio e altro intende","C'est pourquoi l'Écriture s'adapte à vos facultés et attribue des traits physiques à Dieu, en comprenant d'autres choses."
" e Santa Chiesa con aspetto umano Gabrïel e Michel vi rappresenta, e l’altro che Tobia rifece sano","et la Sainte Église représente d'aspect humain les archanges Gabriel et Michel, et l'autre qui guérit Tobie"
" Quel che Timeo de l’anime argomenta non è simile a ciò che qui si vede, però che, come dice, par che senta","Ce que le dialogue platonique Timée affirme à propos des âmes est différent de ce que l'on voit ici, car il semble que le philosophe comprenne exactement ce qu'il dit."
" Dice che l’alma a la sua stella riede, credendo quella quindi esser decisa quando natura per forma la diede","Platon affirme que l'âme revient après la mort à son étoile, car il croit qu'elle s'en est détachée quand la nature lui a donné une forme substantielle."
" e forse sua sentenza è d’altra guisa che la voce non suona, ed esser puote con intenzion da non esser derisa","mais peut-être que son opinion est différente du sens littéral, et dans ce cas il n'est pas digne d'être dérision."
" S’elli intende tornare a queste ruote l’onor de la influenza e ’l biasmo, forse in alcun vero suo arco percuote","Si Platon veut attribuer à ces sphères célestes le mérite et l'opprobre de l'influence astrale, il n'est peut-être pas loin de la vérité."
" Questo principio, male inteso, torse già tutto il mondo quasi, sì che Giove, Mercurio e Marte a nominar trascorse","Cette doctrine, mal interprétée, a conduit à l'erreur presque tous les peuples, de sorte qu'ils ont identifié avec les planètes Jupiter, Mercure, Mars"
" L’altra dubitazion che ti commove ha men velen, però che sua malizia non ti poria menar da me altrove","L'autre doute qui te tourmente est moins dangereux, car sa méchanceté ne pourrait pas t'éloigner de moi."
" Parere ingiusta la nostra giustizia ne li occhi d’i mortali, è argomento di fede e non d’eretica nequizia",Le fait que la justice divine puisse sembler inique aux yeux des hommes est un sujet de foi et non d'hérésie.
" Ma perché puote vostro accorgimento ben penetrare a questa veritate, come disiri, ti farò contento","Mais puisque votre intellect peut bien interpréter cette vérité, je vous contenterai comme vous le désirez."
" Se vïolenza è quando quel che pate nïente conferisce a quel che sforza, non fuor quest’ alme per essa scusate","Si la violence subsiste quand celui qui la subit n'assiste en rien à celui qui l'accomplit, alors ces âmes ne furent pas excusées pour elle."
" ché volontà, se non vuol, non s’ammorza, ma fa come natura face in foco, se mille volte vïolenza il torza","Car la volonté, si elle ne le veut pas, ne disparaît pas, mais elle fait comme le feu qui tend par nature à monter, même si mille fois la violence le pousse en bas."
" Per che, s’ella si piega assai o poco, segue la forza","En effet, si la volonté se plie peu ou beaucoup, elle apaise la violence."
 e così queste fero possendo rifuggir nel santo loco,"et ils firent ces âmes, parce qu'ils pouvaient retourner dans leur couvent."
" Se fosse stato lor volere intero, come tenne Lorenzo in su la grada, e fece Muzio a la sua man severo, ","Si leur volonté avait été complète, comme celle qui garda saint Lorenzo sur la gratte et celle qui poussa Mucio Scevola à être sévère de sa main,"
" così l’avria ripinte per la strada ond’ eran tratte, come fuoro sciolte","elle les ramènerait sur le chemin d'où elles avaient été emmenées, dès qu'elles sortiraient de l'empêchement physique."
 ma così salda voglia è troppo rada,mais une telle volonté suprême est trop rare
" E per queste parole, se ricolte l’hai come dei, è l’argomento casso che t’avria fatto noia ancor più volte","Et grâce à mes paroles, si tu les as écoutées correctement, c'est réfuté le sujet qui t'aurait blessé d'autres fois."
" Ma or ti s’attraversa un altro passo dinanzi a li occhi, tal che per te stesso non usciresti","Mais maintenant, tu as une nouvelle question. Tu ne peux pas la résoudre tout seul."
 pria saresti lasso,Tu aurais gagné avant.
" Io t’ho per certo ne la mente messo ch’alma beata non poria mentire, però ch’è sempre al primo vero appresso","Je t'ai dit avec certitude que l'âme bienheureuse ne peut mentir, car elle est toujours en communion avec la vérité divine."
 e poi potesti da Piccarda udire che l’affezion del vel Costanza tenne,"Et puis tu as entendu de Piccarda que Constance était restée fidèle au cœur de la règle monastique,"
 sì ch’ella par qui meco contradire,C'est pour ça qu'il me semble contredire.
" Molte fïate già, frate, addivenne che, per fuggir periglio, contra grato si fé di quel che far non si convenne","Plusieurs fois, mon frère, il s'est produit que pour échapper à un danger, ce qu'il ne fallait pas faire s'est fait à contrecœur."
" come Almeone, che, di ciò pregato dal padre suo, la propria madre spense, per non perder pietà si fé spietato","Comme Alcméon, qui, par la prière de son père, tua sa mère, et s'étant montré dévoué, devint impitoyable."
" A questo punto voglio che tu pense che la forza al voler si mischia, e fanno sì che scusar non si posson l’offense","À cet égard, je veux que vous pensiez que la violence se mêle à la volonté, ce qui fait que les offenses commises ne peuvent se justifier."
