Original,Translate
 e mostrommi una piaga a sommo ’l petto,Et il me montra une plaie en haut sur la poitrine.
 Poi sorridendo disse,"Puis, souriant, il a dit:"
" «Io son Manfredi, nepote di Costanza imperadrice","Je suis Manfredi, petit-fils de l'impératrice Constance."
" ond’ io ti priego che, quando tu riedi, vadi a mia bella figlia, genitrice de l’onor di Cicilia e d’Aragona, ","Alors je t'en prie, quand tu retourneras sur Terre, va voir ma belle fille, mère des deux héritiers de la couronne de Sicile et d'Aragon,"
" e dichi ’l vero a lei, s’altro si dice","et de lui dire la vérité sur moi, si on raconte autre chose sur mon sort ultraterrestre"
" Poscia ch’io ebbi rotta la persona di due punte mortali, io mi rendei, piangendo, a quei che volontier perdona","Après que j'ai reçu deux blessures mortelles, je me suis repenti et en larmes à Celui qui pardonne volontiers."
 Orribil furon li peccati miei,"Mes péchés étaient horribles,"
" ma la bontà infinita ha sì gran braccia, che prende ciò che si rivolge a lei",Mais la bonté divine a des bras si larges qu'elle accueille tous ceux qui s'adressent à elle.
" Se ’l pastor di Cosenza, che a la caccia di me fu messo per Clemente allora, avesse in Dio ben letta questa faccia, ","Si l'évêque de Cosenza, qui fut alors incité contre moi par le pape Clément quatrième, avait lu ce visage du pardon de Dieu,"
" l’ossa del corpo mio sarieno ancora in co del ponte presso a Benevento, sotto la guardia de la grave mora","les os de mon corps seraient encore enterrés sous le tas de pierres près de la tête du pont, à Bénévent."
" Or le bagna la pioggia e move il vento di fuor dal regno, quasi lungo ’l Verde, dov’ e’ le trasmutò a lume spento","Mais maintenant, il lui arrache la pluie et disperse le vent hors du royaume de Naples, près du bord de la rivière Liri, où il les fit transpirer en lumière éteinte."
" Per lor maladizion sì non si perde, che non possa tornar, l’etterno amore, mentre che la speranza ha fior del verde","Pour la malédiction de l'Église, l'amour divin éternel ne se perd pas au point qu'il ne puisse revenir, tant qu'il y a un peu d'espoir."
" Vero è che quale in contumacia more di Santa Chiesa, ancor ch’al fin si penta, star li convien da questa ripa in fore, ","Il est vrai que ceux qui meurent par défaut de la Sainte Église, même s'ils se repentent au point de mort,"
" per ognun tempo ch’elli è stato, trenta, in sua presunzïon, se tal decreto più corto per buon prieghi non diventa","doit être dans l'Antipurgatoire trente fois le temps qu'il a passé dans sa rébellion, si ce décret n'est pas abrégé grâce à de bonnes prières."
" Vedi oggimai se tu mi puoi far lieto, revelando a la mia buona Costanza come m’hai visto, e anco esto divieto",Voyez si vous pouvez me rendre heureux en révélant à ma bonne Constance comment vous m'avez vu et aussi cette interdiction.
 ché qui per quei di là molto s’avanza»,"Ici, en effet, on retire de grands bienfaits grâce aux prières des vivants..."
" Quando per dilettanze o ver per doglie, che alcuna virtù nostra comprenda, l’anima bene ad essa si raccoglie, par ch’a nulla potenza più intenda","Quand l'âme, à cause d'une joie ou d'une douleur qui attire notre vertu sur elle, se concentre tout sur elle, il semble qu'elle n'exerce aucune autre puissance."
 e questo è contra quello error che crede ch’un’anima sovr’ altra in noi s’accenda,et cela contredit l'erreur de celui qui croit qu'il y a en nous plusieurs âmes.
" E però, quando s’ode cosa o vede che tegna forte a sé l’anima volta, vassene ’l tempo e l’uom non se n’avvede","C'est pourquoi, quand on écoute ou qu'on voit une chose qui absorbe toute l'attention de l'âme, le temps court et l'homme ne s'en rend pas compte."
" ch’altra potenza è quella che l’ascolta, e altra è quella c’ha l’anima intera","En effet, la puissance qui perçoit le cours du temps est une, tandis que celle qui possède l'âme tout entière est une autre"
 questa è quasi legata e quella è sciolta,"cette dernière est presque liée, tandis que la première est libre"
" Di ciò ebb’ io esperïenza vera, udendo quello spirto e ammirando","J'ai eu une confirmation directe de cela, en écoutant cet esprit plein d'émerveillement."
" ché ben cinquanta gradi salito era lo sole, e io non m’era accorto, quando venimmo ove quell’ anime ad una gridaro a noi","Car le soleil était monté dans le ciel de cinquante degrés, et je ne l'avais pas remarqué, quand nous arrivâmes au point où ces âmes dirent à une voix."
 «Qui è vostro dimando»,C'est l'endroit que vous avez demandé.
" Maggiore aperta molte volte impruna con una forcatella di sue spine l’uom de la villa quando l’uva imbruna, ","Plusieurs fois le fermier, quand le raisin est mûr, obstrue avec une petite quantité d'épines une ouverture"
" che non era la calla onde salìne lo duca mio, e io appresso, soli, come da noi la schiera si partìne","Plus grand que le chemin par lequel mon maître monta, et moi derrière lui, seuls, dès que la troupe d'âmes s'en alla."
" Vassi in Sanleo e discendesi in Noli, montasi su in Bismantova e ’n Cacume con esso i piè","On procède à Sanleo et on descend à Noli, on monte sur le Bismantova et sur le mont Cacume seulement avec les pieds"
 ma qui convien ch’om voli,"mais là, vous devez voler"
" dico con l’ale snelle e con le piume del gran disio, di retro a quel condotto che speranza mi dava e facea lume","voler, je veux dire, avec les ailes légères et les plumes du grand désir, derrière ce guide qui me donnait de l'espoir et faisait route"
" Noi salavam per entro ’l sasso rotto, e d’ogne lato ne stringea lo stremo, e piedi e man volea il suol di sotto","Nous montions dans le sentier creusé dans le rocher, et les extrémités nous serraient de chaque côté, et il fallait s'aider avec les mains et les pieds."
" Poi che noi fummo in su l’orlo suppremo de l’alta ripa, a la scoperta piaggia, ","Quand nous sommes arrivés au bord supérieur du haut mur, où la pente était plus spacieuse,"
" «Maestro mio», diss’ io, «che via faremo?»","J'ai dit: ""Maître, quelle route allons-nous prendre ?"""
 Ed elli a me,Et lui à moi
 «Nessun tuo passo caggia,Pas un pas vers le bas.
" pur su al monte dietro a me acquista, fin che n’appaia alcuna scorta saggia»","Continue toujours derrière moi, jusqu'à ce que quelqu'un nous donne des indications."
" Lo sommo er’ alto che vincea la vista, e la costa superba più assai che da mezzo quadrante a centro lista","Le sommet était si haut qu'on ne le voyait pas, et la pente beaucoup plus raide que la tige au milieu du quadrant"
" Io era lasso, quando cominciai",J'étais fatigué quand j'ai dit:
" «O dolce padre, volgiti, e rimira com’ io rimango sol, se non restai»","Doux père, tourne-toi et regarde comment je reste seul, si tu ne t'arrêtes pas."
" «Figliuol mio», disse, «infin quivi ti tira», additandomi un balzo poco in sùe che da quel lato il poggio tutto gira","Il dit: Mon fils, essaie d'arriver jusqu'ici, m'indiquant une étagère un peu plus haute qui, de ce côté, entoure toute la montagne."
" Sì mi spronaron le parole sue, ch’i’ mi sforzai carpando appresso lui, tanto che ’l cinghio sotto i piè mi fue","Ses paroles m'ont tellement poussé que je me suis efforcé de marcher derrière lui, jusqu'à ce que j'arrive sur cette étagère."
" A seder ci ponemmo ivi ambedui vòlti a levante ond’ eravam saliti, che suole a riguardar giovare altrui","Nous nous sommes assis là tous les deux, tournés vers le levant dans la direction d'où nous sommes montés, ce qui est généralement agréable de regarder"
 Li occhi prima drizzai ai bassi liti,"Au début, j'ai regardé vers le bas."
" poscia li alzai al sole, e ammirava che da sinistra n’eravam feriti",Puis j'ai regardé le soleil et j'étais surpris qu'il nous frappe de la gauche.
" Ben s’avvide il poeta ch’ïo stava stupido tutto al carro de la luce, ove tra noi e Aquilone intrava","Virgile comprit que je regardais émerveillé le char de la lumière, à l'endroit où il marchait entre nous et le nord."
 Ond’ elli a me,Alors il m'a dit:
" «Se Castore e Poluce fossero in compagnia di quello specchio che sù e giù del suo lume conduce, ","Si la constellation des Gémeaux était combinée avec ce miroir qui fait monter et descendre la lumière,"
" tu vedresti il Zodïaco rubecchio ancora a l’Orse più stretto rotare, se non uscisse fuor del cammin vecchio","Tu verrais le zodiaque rougeâtre tourner encore plus près du nord, à moins qu'il ne sorte de son chemin habituel."
" Come ciò sia, se ’l vuoi poter pensare, dentro raccolto, imagina Sïòn con questo monte in su la terra stare sì, ","Si vous voulez comprendre comment cela est possible, imaginez avec une grande concentration que Jérusalem et le purgatoire sont sur Terre,"
 ch’amendue hanno un solo orizzòn e diversi emisperi,"de telle sorte qu'ils aient tous deux un horizon unique, mais plusieurs hémisphères"
" onde la strada che mal non seppe carreggiar Fetòn, vedrai come a costui convien che vada da l’un, ",C'est pourquoi tu verras que le chemin du soleil doit aller d'un côté pour ceux qui sont à Jérusalem.
" quando a colui da l’altro fianco, se lo ’ntelletto tuo ben chiaro bada»","Et de l'autre pour celui qui est là, si ton intelligence comprend clairement, je dis:"
" «Certo, maestro mio,» diss’ io, «unquanco non vid’ io chiaro sì com’ io discerno là dove mio ingegno parea manco, ",Je n'ai jamais vu aussi clairement que je comprends ce que j'avais du mal à comprendre auparavant.
" che ’l mezzo cerchio del moto superno, che si chiama Equatore in alcun’ arte, ","c'est-à-dire que le cercle méridien du Premier Mobile, qui est appelé Equateur dans l'art astronomique,"
" e che sempre riman tra ’l sole e ’l verno, per la ragion che di’, quinci si parte verso settentrïon, quanto li Ebrei vedevan lui verso la calda parte","et qui reste toujours à mi-chemin entre le soleil et l'hiver, pour la raison que tu as expliquée est aussi loin d'ici au nord que les Hébreux le voyaient rester d'eux au sud"
" Ma se a te piace, volontier saprei quanto avemo ad andar","Mais si tu es d'accord, j'aimerais savoir combien de temps il nous reste."
 ché ’l poggio sale più che salir non posson li occhi miei»,Car la montagne s'élève plus haut que l'endroit où mes yeux arrivent.
 Ed elli a me,Et lui à moi
" «Questa montagna è tale, che sempre al cominciar di sotto è grave","Cette montagne est telle qu'au début, l'ascension est toujours très pénible."
" e quant’ om più va sù, e men fa male","Plus on monte, moins elle est dure."
" Però, quand’ ella ti parrà soave tanto, che sù andar ti fia leggero com’ a seconda giù andar per nave, ","C'est pourquoi, quand elle te paraîtra si douce que la montée sera aussi facile pour toi que la descente du courant d'un fleuve,"
 allor sarai al fin d’esto sentiero,Alors tu seras à la fin de ce chemin.
 quivi di riposar l’affanno aspetta,Attends de te reposer ici.
" Più non rispondo, e questo so per vero»","C'est tout ce que j'ai à dire, et je sais que c'est vrai."
" E com’ elli ebbe sua parola detta, una voce di presso sonò","Et dès que Virgile eut fini de parler, il entendit une voix près d'ici."
 «Forse che di sedere in pria avrai distretta»,Peut-être que vous aurez besoin de vous asseoir plus tôt.
" Al suon di lei ciascun di noi si torse, e vedemmo a mancina un gran petrone, del qual né io né ei prima s’accorse","Au son de cette voix, nous nous sommes tournés tous les deux, et nous avons vu à notre gauche un grand rocher, dont aucun des deux auparavant ne s'était rendu compte."
 Là ci traemmo,Nous y sommes allés.
 e ivi eran persone che si stavano a l’ombra dietro al sasso come l’uom per negghienza a star si pone,"Et nous trouvâmes des âmes qui se tenaient à l'ombre derrière la pierre, comme quelqu'un qui se repose négligent."
" E un di lor, che mi sembiava lasso, sedeva e abbracciava le ginocchia, tenendo ’l viso giù tra esse basso","Et l'un d'eux, qui me semblait fatigué, s'asseyait et embrassait ses genoux, tenant la tête baissée entre ses jambes."
" «O dolce segnor mio», diss’ io, «adocchia colui che mostra sé più negligente che se pigrizia fosse sua serocchia»","J'ai dit doux mon maître, regarde cette âme qui semble plus négligente que si la paresse était sa soeur."
" Allor si volse a noi e puose mente, movendo ’l viso pur su per la coscia, e disse","Alors il a tourné son attention vers nous, ne bougeant que le regard le long de la cuisse, et il a dit:"
" «Or va tu sù, che se’ valente»","Essayez de monter, puisque vous êtes bon."
" Conobbi allor chi era, e quella angoscia che m’avacciava un poco ancor la lena, non m’impedì l’andare a lui","Alors je l'ai reconnu, et ce chagrin qui me fatigue encore un peu, mon souffle ne m'a pas empêché d'aller le voir."
