Original,Translate
" «Chiunque tu se’, così andando, volgi ’l viso","Pendant que tu marches, tourne-toi vers moi, qui que tu sois."
 pon mente se di là mi vedesti unque»,As-tu déjà remarqué ma présence sur Terre ?
 Io mi volsi ver’ lui e guardail fiso,J'ai tourné la tête vers lui et je l'ai scruté avec curiosité.
" biondo era e bello e di gentile aspetto, ma l’un de’ cigli un colpo avea diviso","par l'épéeIl avait la beauté des nobles, cheveux blonds et deux sourcils réguliers, à part une qui avait été divisée par une blessure impressionnante blessée par une épée."
" Quand’ io mi fui umilmente disdetto d’averlo visto mai, el disse","Quand je lui ai dit humblement que je ne l'avais jamais rencontré, il a répondu:"
 «Or vedi»,"Maintenant, faites attention."
 e mostrommi una piaga a sommo ’l petto,et m'a montré une blessure sur le haut de la poitrine
 Poi sorridendo disse,"En riant, il prononça"
" «Io son Manfredi, nepote di Costanza imperadrice","Je suis Manfredi, arrière-petit-fils de l'impératrice Constance."
" ond’ io ti priego che, quando tu riedi, vadi a mia bella figlia, genitrice de l’onor di Cicilia e d’Aragona, ","S'il te plaît, quand tu retourneras sur Terre, va voir ma belle fille, mère des deux héritiers de la couronne de Sicile et d'Aragon."
" e dichi ’l vero a lei, s’altro si dice","et expliquer ma situation à propos de mon destin ultra-terrestre, si quelque chose d'autre est dit à ce sujet."
" Poscia ch’io ebbi rotta la persona di due punte mortali, io mi rendei, piangendo, a quei che volontier perdona","Après avoir subi deux blessures mortelles, je me suis repenti et en larmes à Celui qui pardonne volontiers."
 Orribil furon li peccati miei,J'ai commis d'horribles actes.
" ma la bontà infinita ha sì gran braccia, che prende ciò che si rivolge a lei","la bonté divine est sans limites, et celui qui se confie à elle trouve toujours refuge."
" Se ’l pastor di Cosenza, che a la caccia di me fu messo per Clemente allora, avesse in Dio ben letta questa faccia, ","Si l'évêque de Cosenza, qui fut alors poussé par le pape Clément IV à prendre des mesures contre moi, avait connu ce visage de la miséricorde divine,"
" l’ossa del corpo mio sarieno ancora in co del ponte presso a Benevento, sotto la guardia de la grave mora",Mes os seraient encore enterrés dans les pierres près de la tête du pont à Bénévent.
" Or le bagna la pioggia e move il vento di fuor dal regno, quasi lungo ’l Verde, dov’ e’ le trasmutò a lume spento","La pluie baignait les cendres et le vent les a dispersées dans les environs de Naples, près de la rivière Liri, où il avait été transféré dans l'obscurité."
" Per lor maladizion sì non si perde, che non possa tornar, l’etterno amore, mentre che la speranza ha fior del verde","Malgré la malédiction de l'Église, l'amour divin éternel ne s'épuise pas au point de ne pas pouvoir revenir, à condition qu'il y ait encore un peu d'espérance."
" Vero è che quale in contumacia more di Santa Chiesa, ancor ch’al fin si penta, star li convien da questa ripa in fore, ","Quiconque meurt sans reconnaître l'autorité de la Sainte Église, même s'il se repent avant d'expirer, ne sera pas acquitté."
" per ognun tempo ch’elli è stato, trenta, in sua presunzïon, se tal decreto più corto per buon prieghi non diventa","Si de bonnes prières parviennent à raccourcir le décret, il doit s'arrêter dans l'Antipurgatoire trente fois plus longtemps que dans sa rébellion."
" Vedi oggimai se tu mi puoi far lieto, revelando a la mia buona Costanza come m’hai visto, e anco esto divieto","Voyez si vous pouvez rendre Constance heureuse, lui montrer comment vous m'avez vu et aussi cette interdiction."
 ché qui per quei di là molto s’avanza»,"En ce lieu, la prière des vivants se traduit par des bienfaits intéressants."
" Quando per dilettanze o ver per doglie, che alcuna virtù nostra comprenda, l’anima bene ad essa si raccoglie, par ch’a nulla potenza più intenda","Une fois que l'âme se concentre sur un sentiment, comme la joie ou la douleur, et suscite en nous quelques bons traits de caractère, elle ne semble avoir que la capacité de donner du plaisir ou de la souffrance."
 e questo è contra quello error che crede ch’un’anima sovr’ altra in noi s’accenda,Ceux qui croient qu'il n'y a qu'une seule âme en nous se trompent.
" E però, quando s’ode cosa o vede che tegna forte a sé l’anima volta, vassene ’l tempo e l’uom non se n’avvede","Quand on est fasciné par quelque chose qui a la capacité de capturer toute l'attention et de kidnapper l'âme, le temps semble voler sans aucune perception de la part de l'homme."
" ch’altra potenza è quella che l’ascolta, e altra è quella c’ha l’anima intera","La force qu'on ressent dans l'écoulement du temps est une, tandis que celle qui est possédée par l'esprit tout entier est complètement différente."
 questa è quasi legata e quella è sciolta,"La première est dissoute, la seconde est presque accrochée."
" Di ciò ebb’ io esperïenza vera, udendo quello spirto e ammirando","J'ai eu une confirmation directe de cela, en écoutant cet esprit qui était stupéfait."
" ché ben cinquanta gradi salito era lo sole, e io non m’era accorto, quando venimmo ove quell’ anime ad una gridaro a noi","Le soleil était si lumineux qu'il avait atteint une hauteur de cinquante degrés, mais je ne m'en étais pas rendu compte jusqu'à ce que ces âmes nous aient ordonné de nous arrêter."
 «Qui è vostro dimando»,C'est l'endroit que vous avez demandé.
" Maggiore aperta molte volte impruna con una forcatella di sue spine l’uom de la villa quando l’uva imbruna, ","Le fermier, une fois que le raisin a atteint la maturation, scelle avec quelques épines une brèche."
" che non era la calla onde salìne lo duca mio, e io appresso, soli, come da noi la schiera si partìne",Le sentier que mon maître et moi sommes montés seuls s'est élargi dès que la foule d'âmes est partie.
" Vassi in Sanleo e discendesi in Noli, montasi su in Bismantova e ’n Cacume con esso i piè",On va à Sanleo et on vient de Noli; on monte la Bismantova et le mont Cacume seulement avec ses propres jambes.
 ma qui convien ch’om voli,"Pour atteindre cet endroit, vous devrez prendre l'avion."
" dico con l’ale snelle e con le piume del gran disio, di retro a quel condotto che speranza mi dava e facea lume","Voler avec légende, enfler d'espérance et grand désir les plumes de l'âme en suivant le réconfort offert par la direction qui ouvrait la voie."
" Noi salavam per entro ’l sasso rotto, e d’ogne lato ne stringea lo stremo, e piedi e man volea il suol di sotto","Nous montions le rocher scabre et des murs étroits nous limitaient de chaque côté, nous saisissant de mains et de pieds pour progresser."
" Poi che noi fummo in su l’orlo suppremo de l’alta ripa, a la scoperta piaggia, ","Arrivé à la limite supérieure du mur raide, où la pente était plus douce,"
" «Maestro mio», diss’ io, «che via faremo?»","J'ai demandé à mon maître: ""Quelle est la prochaine étape ?"""
 Ed elli a me,"Moi, à lui."
 «Nessun tuo passo caggia,Aucun pas de toi ne doit être dirigé vers le bas.
" pur su al monte dietro a me acquista, fin che n’appaia alcuna scorta saggia»",Continue à monter sans moi jusqu'à ce qu'on rencontre quelqu'un qui puisse nous guider.
" Lo sommo er’ alto che vincea la vista, e la costa superba più assai che da mezzo quadrante a centro lista","Le sommet était si haut qu'on ne pouvait pas le voir, et la descente beaucoup plus raide que la ligne sur la moitié du quadrant."
" Io era lasso, quando cominciai","Salut, j'étais à court d'énergie quand j'ai dit bonjour."
" «O dolce padre, volgiti, e rimira com’ io rimango sol, se non restai»","Père Adoré, tourne la tête et regarde ce que je suis seulement si tu ne t'arrêtes pas."
" «Figliuol mio», disse, «infin quivi ti tira», additandomi un balzo poco in sùe che da quel lato il poggio tutto gira","Il m'indiqua une étagère plus haute, qui tournait la montagne, et dit: Mon fils, fais de ton mieux pour l'atteindre."
" Sì mi spronaron le parole sue, ch’i’ mi sforzai carpando appresso lui, tanto che ’l cinghio sotto i piè mi fue",Ses paroles m'ont tellement poussé que j'ai marché derrière lui jusqu'à ce que j'atteigne l'étagère.
" A seder ci ponemmo ivi ambedui vòlti a levante ond’ eravam saliti, che suole a riguardar giovare altrui","Nous nous sommes assis là tous les deux, tournés vers l'est dans la direction d'où nous étions montés, ce qui était agréable à admirer."
 Li occhi prima drizzai ai bassi liti,"Au début, j'ai regardé par terre."
" poscia li alzai al sole, e ammirava che da sinistra n’eravam feriti",J'ai levé les yeux vers le soleil et j'ai été surpris que cette lueur vienne de la gauche.
" Ben s’avvide il poeta ch’ïo stava stupido tutto al carro de la luce, ove tra noi e Aquilone intrava",Virgile a remarqué que j'étais surpris de voir le char de la lumière à l'époque où il s'approchait de nous et du nord.
 Ond’ elli a me,C'est là qu'il m'a dit
" «Se Castore e Poluce fossero in compagnia di quello specchio che sù e giù del suo lume conduce, ","Si la constellation des Gémeaux était coordonnée avec ce reflet qui soulève et abaisse la lumière, il y aurait un magnifique panorama."
" tu vedresti il Zodïaco rubecchio ancora a l’Orse più stretto rotare, se non uscisse fuor del cammin vecchio","Tu verrais le Zodiaque se rougir encore plus en se déplaçant vers le nord, sauf si tu abandonnes le sentier habituel."
" Come ciò sia, se ’l vuoi poter pensare, dentro raccolto, imagina Sïòn con questo monte in su la terra stare sì, ","Pour comprendre comment cela est réalisable, il affiche avec précision Jérusalem et le Purgatoire sur Terre."
 ch’amendue hanno un solo orizzòn e diversi emisperi,"de manière à ce qu'ils unissent leurs visions dans une seule direction, tout en maintenant leur individualité."
" onde la strada che mal non seppe carreggiar Fetòn, vedrai come a costui convien che vada da l’un, ",Vous verrez que la trajectoire du soleil doit suivre une direction différente si elle est vue de Jérusalem.
" quando a colui da l’altro fianco, se lo ’ntelletto tuo ben chiaro bada»","Et, si ton esprit est aligné, pour ceux qui sont ici, je dis:"
" «Certo, maestro mio,» diss’ io, «unquanco non vid’ io chiaro sì com’ io discerno là dove mio ingegno parea manco, ",Je ne comprends jamais ce que je ne comprenais pas. J'ai dit à mon maître.
" che ’l mezzo cerchio del moto superno, che si chiama Equatore in alcun’ arte, ","Le Premier Mobile est représenté comme un cercle dans l'art astronomique, connu sous le nom d'équateur."
" e che sempre riman tra ’l sole e ’l verno, per la ragion che di’, quinci si parte verso settentrïon, quanto li Ebrei vedevan lui verso la calda parte","Et il reste toujours équidistant entre l'été et l'hiver, exactement comme les Hébreux voyaient la distance qui les séparait du nord."
" Ma se a te piace, volontier saprei quanto avemo ad andar","Si tu es d'accord, j'aimerais savoir jusqu'où on doit aller ?"
 ché ’l poggio sale più che salir non posson li occhi miei»,"Là où mon regard arrive, la montagne est encore plus haute."
 Ed elli a me,Et moi à lui.
" «Questa montagna è tale, che sempre al cominciar di sotto è grave","Dès le début, il est toujours très difficile de faire face à la montée de cette montagne."
" e quant’ om più va sù, e men fa male","au fur et à mesure que l'on monte, la difficulté diminue"
" Però, quand’ ella ti parrà soave tanto, che sù andar ti fia leggero com’ a seconda giù andar per nave, ","Quand elle vous semblera si agréable que monter sera comme conduire le courant d'un fleuve,"
 allor sarai al fin d’esto sentiero,À la fin de ce parcours
 quivi di riposar l’affanno aspetta,Arrête-toi ici pour te reposer.
" Più non rispondo, e questo so per vero»","Je n'ai plus rien à ajouter, et je sais que c'est la vérité."
" E com’ elli ebbe sua parola detta, una voce di presso sonò","Dès que Virgile eut terminé son discours, il entendit une voix dans son dos."
 «Forse che di sedere in pria avrai distretta»,Tu devrais peut-être t'asseoir à l'avance.
